"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STRATA","GQ","PERNUM","PERWT","NCHILD","NCHLT5","SEX","AGE","MARST","RACE","RACED","HISPAN","HISPAND","EDUC","EDUCD","EMPSTAT","EMPSTATD","INCWAGE","VETSTAT","VETSTATD"
2019,201901,784595,2019000059061,12074.4,2019007845951,70033,1,2,21826.8,0,0,1,57,1,4,400,0,0,11,115,1,10,290000,1,11
2019,201901,784750,2019000096152,17492.4,2019007847501,50033,1,1,17492.4,0,0,1,22,6,1,100,0,0,8,81,1,10,45000,1,11
2019,201901,784750,2019000096152,17492.4,2019007847501,50033,1,2,19659.6,0,0,2,22,6,1,100,0,0,6,63,1,10,30000,1,11
2019,201901,784905,2019000132571,49226.4,2019007849051,90033,1,2,27399.6,2,0,1,52,1,1,100,2,200,6,65,1,10,25000,1,11
2019,201901,784905,2019000132571,49226.4,2019007849051,90033,1,3,67957.2,3,2,1,32,1,1,100,2,200,6,63,1,10,140000,1,11
2019,201901,784905,2019000132571,49226.4,2019007849051,90033,1,4,49536.0,0,0,1,29,6,1,100,2,200,6,63,1,10,140000,1,11
2019,201901,784905,2019000132571,49226.4,2019007849051,90033,1,8,58050.0,3,2,2,26,1,1,100,0,0,6,65,1,10,26000,1,11
2019,201901,785369,2019000240294,27709.2,2019007853691,30033,1,1,27709.2,0,0,2,28,6,1,100,0,0,10,101,1,10,50000,1,11
2019,201901,785369,2019000240294,27709.2,2019007853691,30033,1,2,26006.4,0,0,2,22,6,1,100,0,0,8,81,1,10,50000,1,11
2019,201901,785524,2019000280768,18576.0,2019007855241,20033,1,2,15325.2,1,0,1,65,1,1,100,0,0,6,63,1,10,85000,1,11
2019,201901,785679,2019000322049,5108.4,2019007856791,10033,1,1,5108.4,2,0,2,46,1,1,100,0,0,8,81,1,10,18000,1,11
2019,201901,785679,2019000322049,5108.4,2019007856791,10033,1,2,10990.8,2,0,1,47,1,1,100,0,0,10,101,1,10,72000,2,20
2019,201901,785679,2019000322049,5108.4,2019007856791,10033,1,3,11919.6,0,0,2,18,6,1,100,0,0,6,65,1,10,5500,1,11
2019,201901,785988,2019000398662,29721.6,2019007859881,80033,1,1,29876.4,1,0,2,57,6,1,100,0,0,4,40,1,10,34000,1,11
2019,201901,785988,2019000398662,29721.6,2019007859881,80033,1,2,41950.8,0,0,1,19,6,1,100,0,0,7,71,1,10,30000,1,11
2019,201901,786298,2019000475580,1393.2,2019007862981,10033,1,2,774.0,0,0,1,55,6,1,100,0,0,10,101,1,10,0,1,11
2019,201901,786453,2019000515456,26780.4,2019007864531,60033,1,1,26935.2,3,2,2,35,1,4,400,0,0,7,71,1,10,25000,1,11
2019,201901,786453,2019000515456,26780.4,2019007864531,60033,1,2,21826.8,3,2,1,38,1,4,400,0,0,10,101,1,10,12000,1,11
2019,201901,786608,2019000551966,14706.0,2019007866081,10033,1,1,14706.0,0,0,2,60,4,1,100,0,0,7,71,1,10,84000,1,11
2019,201901,786608,2019000551966,14706.0,2019007866081,10033,1,2,31579.2,0,0,2,59,6,1,100,0,0,8,81,1,10,25000,1,11
2019,201901,786762,2019000590507,16718.4,2019007867621,60033,1,1,16563.6,4,3,2,35,3,1,100,0,0,11,114,1,10,30000,1,11
2019,201901,786917,2019000627137,11455.2,2019007869171,70033,1,1,11610.0,1,1,1,41,1,1,100,0,0,10,101,1,10,95000,1,11
2019,201901,787227,2019000700662,2476.8,2019007872271,10033,1,2,2012.4,0,0,2,60,1,1,100,0,0,8,81,1,10,21000,1,11
2019,201901,787382,2019000739037,58978.8,2019007873821,60033,1,1,58978.8,2,0,2,44,6,1,100,0,0,6,64,1,10,22000,1,11
2019,201901,787382,2019000739037,58978.8,2019007873821,60033,1,2,43963.2,0,0,2,18,6,1,100,0,0,5,50,1,10,4900,1,11
2019,201901,787846,2019000851559,3870.0,2019007878461,40033,1,1,3715.2,0,0,1,32,1,1,100,0,0,10,101,1,10,50000,1,11
2019,201901,787846,2019000851559,3870.0,2019007878461,40033,1,2,3715.2,0,0,2,31,1,1,100,0,0,11,114,1,10,60000,1,11
2019,201901,788001,2019000887658,21981.6,2019007880011,30033,1,1,21981.6,0,0,2,57,1,1,100,0,0,10,101,1,10,90000,1,11
2019,201901,788156,2019000929484,17028.0,2019007881561,80033,1,1,17182.8,0,0,1,36,4,7,700,4,460,6,65,1,10,39800,1,11
2019,201901,788310,2019000968308,2322.0,2019007883101,10033,1,1,2322.0,0,0,1,61,4,1,100,0,0,7,71,1,10,75000,1,11
2019,201901,788310,2019000968308,2322.0,2019007883101,10033,1,2,2476.8,0,0,2,53,6,1,100,0,0,6,63,1,10,17000,1,11
2019,201901,788465,2019001004170,7585.2,2019007884651,40033,1,1,7585.2,0,0,2,59,1,1,100,0,0,10,101,1,10,127000,1,11
2019,201901,788775,2019001088092,10216.8,2019007887751,90033,1,1,10216.8,0,0,1,55,1,1,100,0,0,10,101,1,10,110000,2,20
2019,201901,788775,2019001088092,10216.8,2019007887751,90033,1,2,11145.6,0,0,2,63,1,1,100,0,0,10,101,1,10,60000,1,11
2019,201901,788930,2019001126202,13467.6,2019007889301,40033,1,1,13622.4,0,0,2,65,1,4,400,0,0,11,116,1,10,100000,1,11
2019,201901,789239,2019001205039,4334.4,2019007892391,50033,1,1,4489.2,0,0,2,61,1,1,100,0,0,10,101,1,10,45000,1,11
2019,201901,789858,2019001368269,22910.4,2019007898581,90033,1,1,22910.4,1,0,2,52,1,1,100,0,0,11,114,1,10,250000,1,11
2019,201901,789858,2019001368269,22910.4,2019007898581,90033,1,2,20278.8,1,0,1,55,1,1,100,0,0,6,65,1,10,90000,1,11
2019,201901,789858,2019001368269,22910.4,2019007898581,90033,1,3,29257.2,0,0,1,23,6,1,100,0,0,10,101,1,10,22000,1,11
2019,201901,790013,2019001410630,10371.6,2019007900131,30033,1,1,10371.6,0,0,2,25,6,1,100,0,0,11,114,1,10,13000,1,11
2019,201901,790013,2019001410630,10371.6,2019007900131,30033,1,2,9907.2,0,0,2,24,6,1,100,0,0,7,71,1,10,8000,1,11
2019,201901,791097,2019010047175,3715.2,2019007910971,90634,4,1,3715.2,0,0,2,20,6,1,100,1,100,7,71,1,10,10000,1,11
2019,201901,791871,2019010084359,2012.4,2019007918711,90634,4,1,2012.4,0,0,1,20,6,1,100,1,100,7,71,1,12,9000,1,11
2019,201901,793264,2019010144068,1393.2,2019007932641,110634,4,1,1393.2,0,0,1,53,4,1,100,4,423,6,63,1,10,7900,1,11
2019,201901,793574,2019000004235,10990.8,2019007935741,160034,1,1,11145.6,1,1,2,39,1,1,100,0,0,10,101,1,10,120000,1,11
2019,201901,793574,2019000004235,10990.8,2019007935741,160034,1,2,12384.0,1,1,1,37,1,1,100,0,0,11,114,1,10,110000,1,11
2019,201901,793728,2019000010781,20588.4,2019007937281,230334,1,1,20588.4,0,0,2,64,4,1,100,0,0,6,64,1,10,41000,1,11
2019,201901,793883,2019000016914,32353.2,2019007938831,150234,1,1,32353.2,0,0,2,55,1,1,100,0,0,10,101,1,10,200000,1,11
2019,201901,794657,2019000050724,43344.0,2019007946571,140334,1,1,43189.2,2,0,2,48,4,6,600,0,0,10,101,1,10,0,1,11
2019,201901,794657,2019000050724,43344.0,2019007946571,140334,1,2,74458.8,2,0,1,53,6,1,100,0,0,6,65,1,10,40000,1,11
2019,201901,794812,2019000057551,15170.4,2019007948121,70134,1,1,15170.4,0,0,2,56,6,1,100,0,0,10,101,1,10,46000,1,11
2019,201901,795122,2019000070234,23220.0,2019007951221,170034,1,2,21672.0,0,0,2,62,1,1,100,0,0,8,81,1,10,95000,1,11
2019,201901,795276,2019000076983,12538.8,2019007952761,210434,1,1,12538.8,0,0,1,34,1,7,700,2,200,10,101,1,10,63000,1,11
2019,201901,795276,2019000076983,12538.8,2019007952761,210434,1,2,14706.0,0,0,1,50,1,7,700,4,424,10,101,1,10,47900,1,11
2019,201901,795276,2019000076983,12538.8,2019007952761,210434,1,3,19040.4,0,0,1,38,6,7,700,4,416,6,63,1,10,56000,1,11
2019,201901,795431,2019000083339,20278.8,2019007954311,70234,1,1,20433.6,0,0,1,52,1,4,400,0,0,11,114,1,10,626000,1,11
2019,201901,795741,2019000096453,9288.0,2019007957411,110534,1,3,10062.0,0,0,1,46,4,1,100,0,0,10,101,1,10,60000,1,11
2019,201901,795896,2019000102941,15480.0,2019007958961,30334,1,1,15480.0,1,0,2,57,4,6,620,0,0,10,101,1,10,0,1,11
2019,201901,796360,2019000121656,8668.8,2019007963601,150434,1,1,8668.8,0,0,2,51,1,1,100,0,0,10,101,1,10,200000,1,11
2019,201901,796360,2019000121656,8668.8,2019007963601,150434,1,2,8823.6,0,0,1,58,1,1,100,0,0,10,101,1,10,260000,1,11
2019,201901,796515,2019000128575,21981.6,2019007965151,240034,1,1,21981.6,1,0,2,49,3,1,100,0,0,10,101,1,10,77000,1,11
2019,201901,796670,2019000134900,14551.2,2019007966701,130234,1,1,14551.2,3,1,2,40,1,8,801,0,0,10,101,1,10,91000,1,11
2019,201901,796670,2019000134900,14551.2,2019007966701,130234,1,2,17956.8,3,1,1,47,1,8,830,0,0,7,71,1,10,72000,2,20
2019,201901,796979,2019000147345,16254.0,2019007969791,170034,1,1,16254.0,0,0,1,57,1,1,100,0,0,7,71,1,10,128000,1,11
2019,201901,797134,2019000152967,9597.6,2019007971341,200334,1,1,9597.6,1,0,1,51,6,7,700,4,426,7,71,1,10,57000,1,11
2019,201901,797134,2019000152967,9597.6,2019007971341,200334,1,2,5727.6,1,0,2,46,4,1,100,0,0,7,71,1,10,41000,1,11
2019,201901,797444,2019000166070,6346.8,2019007974441,120534,1,1,6346.8,1,0,2,59,1,1,100,0,0,8,81,1,10,0,1,11
2019,201901,797444,2019000166070,6346.8,2019007974441,120534,1,3,7120.8,0,0,2,30,6,1,100,0,0,11,114,1,10,35000,1,11
2019,201901,797753,2019000179185,7275.6,2019007977531,150334,1,1,7120.8,1,0,2,30,1,4,400,0,0,11,114,1,10,111000,1,11
2019,201901,797753,2019000179185,7275.6,2019007977531,150334,1,2,10216.8,1,0,1,35,1,2,200,0,0,10,101,1,10,33300,1,11
2019,201901,798063,2019000193446,13158.0,2019007980631,50334,1,1,13158.0,1,0,2,59,1,1,100,0,0,7,71,1,10,70000,1,11
2019,201901,798063,2019000193446,13158.0,2019007980631,50334,1,2,11455.2,1,0,1,64,1,1,100,0,0,6,63,1,10,40000,1,11
2019,201901,798063,2019000193446,13158.0,2019007980631,50334,1,3,14086.8,0,0,2,20,6,1,100,0,0,7,71,1,12,3500,1,11
2019,201901,798218,2019000200514,19350.0,2019007982181,90134,1,1,19350.0,0,0,1,63,1,6,620,0,0,7,71,1,10,6800,1,11
2019,201901,798218,2019000200514,19350.0,2019007982181,90134,1,2,21672.0,0,0,2,49,1,6,620,0,0,6,63,1,10,4900,1,11
2019,201901,798372,2019000207164,52786.8,2019007983721,30634,1,1,52786.8,0,0,1,59,6,1,100,3,300,10,101,1,10,160000,1,11
2019,201901,798372,2019000207164,52786.8,2019007983721,30634,1,2,53096.4,0,0,1,58,6,1,100,0,0,7,71,1,10,80000,1,11
2019,201901,798682,2019000219629,12848.4,2019007986821,140334,1,1,12693.6,2,0,2,50,4,1,100,0,0,8,81,1,10,118000,1,11
2019,201901,798682,2019000219629,12848.4,2019007986821,140334,1,2,22136.4,0,0,1,22,6,1,100,0,0,6,65,1,10,1200,1,11
2019,201901,798682,2019000219629,12848.4,2019007986821,140334,1,3,8514.0,0,0,1,19,6,1,100,0,0,7,71,1,10,20000,1,11
2019,201901,798682,2019000219629,12848.4,2019007986821,140334,1,4,21981.6,0,0,1,21,6,1,100,0,0,7,71,1,10,7000,1,11
2019,201901,798837,2019000225709,19040.4,2019007988371,200234,1,1,19040.4,2,0,1,55,1,1,100,0,0,11,115,1,10,100000,1,11
2019,201901,798837,2019000225709,19040.4,2019007988371,200234,1,2,21672.0,2,0,2,51,1,1,100,0,0,11,114,1,10,100000,1,11
2019,201901,799146,2019000239751,20743.2,2019007991461,150234,1,1,20743.2,1,0,2,61,1,1,100,0,0,8,81,1,10,60000,1,11
2019,201901,799301,2019000245937,17337.6,2019007993011,130134,1,2,16873.2,0,0,2,27,6,1,100,4,450,10,101,1,10,45000,1,11
2019,201901,799611,2019000258837,13467.6,2019007996111,90534,1,1,13467.6,1,0,1,56,1,1,100,3,300,6,63,1,10,63000,1,11
2019,201901,799611,2019000258837,13467.6,2019007996111,90534,1,3,18730.8,1,1,1,29,6,1,100,3,300,7,71,1,10,64000,1,11
2019,201901,799611,2019000258837,13467.6,2019007996111,90534,1,5,22910.4,0,0,2,30,2,7,700,0,0,11,114,1,10,50000,1,11
2019,201901,799766,2019000265384,7120.8,2019007997661,150434,1,2,8978.4,0,0,1,55,1,1,100,0,0,11,114,1,10,367000,1,11
2019,201901,799920,2019000271999,3096.0,2019007999201,10234,1,1,3096.0,0,0,1,54,1,1,100,0,0,11,114,1,10,55000,1,13
2019,201901,799920,2019000271999,3096.0,2019007999201,10234,1,2,5108.4,0,0,2,53,1,1,100,0,0,11,114,1,10,50000,1,11
2019,201901,800075,2019000278199,15480.0,2019008000751,120434,1,1,15480.0,0,0,1,63,1,1,100,0,0,11,115,1,10,61000,1,11
2019,201901,800385,2019000292383,21672.0,2019008003851,140234,1,1,21672.0,1,1,1,42,1,2,200,0,0,8,81,1,10,24000,1,11
2019,201901,800385,2019000292383,21672.0,2019008003851,140234,1,2,20588.4,1,1,2,30,1,2,200,0,0,10,101,1,10,34000,1,11
2019,201901,800540,2019000298350,15170.4,2019008005401,120234,1,1,15325.2,3,1,2,31,1,1,100,0,0,7,71,1,12,70000,1,11
2019,201901,800694,2019000304271,8514.0,2019008006941,30634,1,1,8514.0,0,0,2,51,1,1,100,0,0,10,101,1,10,25000,1,11
2019,201901,800849,2019000310474,7740.0,2019008008491,90434,1,1,7740.0,0,0,1,59,1,1,100,0,0,6,64,1,10,40000,1,11
2019,201901,801004,2019000317146,6966.0,2019008010041,70334,1,1,6966.0,2,1,2,41,1,1,100,0,0,10,101,1,10,250000,1,11
2019,201901,801004,2019000317146,6966.0,2019008010041,70334,1,2,9907.2,2,1,1,44,1,1,100,4,424,6,63,1,10,56000,2,20
2019,201901,801314,2019000331433,22291.2,2019008013141,120134,1,1,22291.2,3,0,1,61,1,1,100,0,0,6,64,1,10,55000,1,11
2019,201901,801314,2019000331433,22291.2,2019008013141,120134,1,5,29721.6,0,0,1,32,6,1,100,0,0,6,64,1,10,70000,1,11
2019,201901,801468,2019000337485,10526.4,2019008014681,10234,1,1,10526.4,0,0,2,63,5,1,100,0,0,11,114,1,10,167000,1,11
2019,201901,801778,2019000351577,19195.2,2019008017781,50134,1,1,19195.2,0,0,2,52,6,1,100,0,0,10,101,1,10,254000,1,11
2019,201901,801933,2019000358246,13158.0,2019008019331,110334,1,1,13158.0,0,0,2,47,1,1,100,4,423,10,101,1,10,48000,1,11
2019,201901,801933,2019000358246,13158.0,2019008019331,110334,1,2,10681.2,0,0,1,52,1,1,100,0,0,10,101,1,10,25000,1,11
2019,201901,802242,2019000371869,10526.4,2019008022421,160034,1,1,10371.6,1,1,2,42,4,7,700,4,423,8,81,1,10,60000,1,11
2019,201901,802242,2019000371869,10526.4,2019008022421,160034,1,2,11764.8,1,1,1,40,6,7,700,4,424,8,81,1,10,12000,1,11
2019,201901,802397,2019000378724,20124.0,2019008023971,100334,1,1,20124.0,2,0,1,38,1,1,100,4,423,10,101,1,10,65000,1,11
2019,201901,802397,2019000378724,20124.0,2019008023971,100334,1,2,15015.6,2,0,2,40,1,1,100,4,423,6,63,1,10,10400,1,11
2019,201901,802707,2019000391388,18266.4,2019008027071,40034,1,1,18111.6,6,2,1,46,1,6,664,0,0,6,63,1,10,26700,1,11
2019,201901,802862,2019000398707,5108.4,2019008028621,180034,1,1,5108.4,1,0,2,56,3,2,200,0,0,6,65,1,10,35500,1,11
2019,201901,803016,2019000406072,13467.6,2019008030161,110434,1,1,13467.6,3,0,1,41,1,1,100,0,0,6,65,1,10,110000,1,11
2019,201901,803016,2019000406072,13467.6,2019008030161,110434,1,2,11764.8,3,0,2,41,1,1,100,0,0,10,101,1,10,60000,1,11
2019,201901,803171,2019000413194,2786.4,2019008031711,80034,1,1,2786.4,0,0,2,30,6,1,100,0,0,10,101,1,10,23000,1,11
2019,201901,803326,2019000420105,5263.2,2019008033261,190234,1,1,5263.2,1,0,1,45,1,1,100,0,0,10,101,1,10,90000,1,11
2019,201901,803326,2019000420105,5263.2,2019008033261,190234,1,2,7275.6,1,0,2,44,1,1,100,0,0,10,101,1,10,75000,1,11
2019,201901,803790,2019000438654,7740.0,2019008037901,110634,1,1,7740.0,2,0,1,45,1,6,610,0,0,6,63,1,10,40000,1,11
2019,201901,803790,2019000438654,7740.0,2019008037901,110634,1,2,10062.0,2,0,2,43,1,6,610,0,0,6,63,1,10,12000,1,11
2019,201901,803790,2019000438654,7740.0,2019008037901,110634,1,3,20278.8,0,0,2,19,6,6,610,0,0,7,71,1,10,2000,1,11
2019,201901,803945,2019000444485,9752.4,2019008039451,110334,1,1,9752.4,1,0,1,58,1,1,100,0,0,6,63,1,10,0,1,11
2019,201901,803945,2019000444485,9752.4,2019008039451,110334,1,2,10216.8,1,0,2,56,1,1,100,0,0,6,63,1,10,85000,1,11
2019,201901,803945,2019000444485,9752.4,2019008039451,110334,1,3,12693.6,0,0,1,20,6,1,100,0,0,10,101,1,10,8000,1,11
2019,201901,804100,2019000451604,6501.6,2019008041001,90334,1,2,8823.6,0,0,1,31,6,2,200,0,0,6,63,1,10,960,1,11
2019,201901,804255,2019000458964,8359.2,2019008042551,140434,1,1,8359.2,1,1,2,33,1,1,100,0,0,10,101,1,10,211000,1,11
2019,201901,804255,2019000458964,8359.2,2019008042551,140434,1,2,17337.6,1,1,1,34,1,1,100,4,427,10,101,1,10,66000,1,11
2019,201901,804719,2019000479872,8359.2,2019008047191,220134,1,2,10526.4,0,0,1,47,6,1,100,0,0,8,81,1,10,55000,1,11
2019,201901,805029,2019000491855,11919.6,2019008050291,210434,1,1,11919.6,3,2,2,35,1,1,100,0,0,11,114,1,10,20000,1,11
2019,201901,805029,2019000491855,11919.6,2019008050291,210434,1,2,10836.0,3,2,1,48,1,1,100,0,0,10,101,1,10,97000,1,11
2019,201901,805338,2019000506117,20898.0,2019008053381,50234,1,1,20898.0,2,0,1,51,1,1,100,0,0,10,101,1,10,35000,1,11
2019,201901,805493,2019000513100,11764.8,2019008054931,30634,1,1,11610.0,1,0,2,61,1,1,100,0,0,10,101,1,10,266000,1,11
2019,201901,805648,2019000520441,11764.8,2019008056481,220234,1,2,15015.6,0,0,2,64,1,1,100,0,0,6,63,1,10,10700,1,11
2019,201901,805803,2019000526936,23839.2,2019008058031,120534,1,1,23994.0,0,0,1,32,6,1,100,0,0,10,101,1,10,40000,1,11
2019,201901,805803,2019000526936,23839.2,2019008058031,120534,1,2,26780.4,0,0,1,31,6,1,100,0,0,10,101,1,10,25000,1,11
2019,201901,805958,2019000533937,20743.2,2019008059581,50334,1,1,20743.2,0,0,1,30,6,1,100,0,0,6,65,1,10,60000,1,11
2019,201901,805958,2019000533937,20743.2,2019008059581,50334,1,2,16718.4,0,0,2,30,6,1,100,0,0,10,101,1,10,50000,1,11
2019,201901,806112,2019000540412,6192.0,2019008061121,70334,1,1,6037.2,0,0,2,51,1,1,100,0,0,11,114,1,10,56000,1,11
2019,201901,806112,2019000540412,6192.0,2019008061121,70334,1,2,6037.2,0,0,1,61,1,1,100,0,0,7,71,1,10,25000,1,11
2019,201901,806267,2019000546603,9907.2,2019008062671,90434,1,2,11455.2,1,0,2,38,6,2,200,2,200,7,71,1,10,29000,1,11
2019,201901,806422,2019000553656,9442.8,2019008064221,140334,1,1,9288.0,0,0,2,28,1,1,100,0,0,11,116,1,10,27000,1,11
2019,201901,806422,2019000553656,9442.8,2019008064221,140334,1,2,15480.0,0,0,1,28,1,1,100,0,0,10,101,1,10,92000,1,11
2019,201901,807196,2019000587391,19969.2,2019008071961,170034,1,3,30186.0,0,0,1,32,6,1,100,0,0,7,71,1,10,40000,1,11
2019,201901,807506,2019000601427,27090.0,2019008075061,40034,1,1,27090.0,0,0,1,49,2,7,700,4,424,6,63,1,10,0,1,11
2019,201901,807815,2019000613546,22291.2,2019008078151,30134,1,1,22291.2,0,0,1,22,6,1,100,4,424,7,71,1,10,60000,1,11
2019,201901,807970,2019000619539,14860.8,2019008079701,210334,1,1,14860.8,0,0,1,61,1,1,100,0,0,10,101,1,10,47500,1,11
2019,201901,808125,2019000626925,14551.2,2019008081251,90434,1,1,14396.4,0,0,2,34,6,1,100,0,0,11,114,1,12,63000,1,11
2019,201901,808434,2019000639999,6346.8,2019008084341,210334,1,2,9907.2,1,0,2,42,6,1,100,2,200,11,114,1,10,48000,1,11
2019,201901,808434,2019000639999,6346.8,2019008084341,210334,1,4,10526.4,0,0,1,25,6,1,100,2,200,6,63,1,10,20000,1,11
2019,201901,808434,2019000639999,6346.8,2019008084341,210334,1,5,8204.4,0,0,1,45,2,1,100,2,200,0,2,1,10,148000,1,11
2019,201901,808589,2019000646418,10836.0,2019008085891,210134,1,1,10836.0,0,0,1,34,6,1,100,0,0,10,101,1,10,85000,1,11
2019,201901,808744,2019000652671,17337.6,2019008087441,50134,1,2,21052.8,2,1,1,46,1,1,100,4,426,10,101,1,10,18500,1,11
2019,201901,808899,2019000659044,17028.0,2019008088991,90634,1,1,16873.2,4,0,1,49,6,7,700,1,100,1,17,1,10,25000,1,11
2019,201901,809054,2019000665843,14706.0,2019008090541,190434,1,2,18111.6,2,0,2,58,1,6,600,0,0,10,101,1,10,84000,1,11
2019,201901,809054,2019000665843,14706.0,2019008090541,190434,1,3,22136.4,0,0,1,27,6,6,600,0,0,10,101,1,10,12500,1,11
2019,201901,809518,2019000683956,13158.0,2019008095181,230234,1,1,13158.0,2,2,1,34,1,6,610,0,0,10,101,1,10,142000,1,11
2019,201901,809518,2019000683956,13158.0,2019008095181,230234,1,2,18111.6,2,2,2,33,1,6,610,0,0,11,114,1,10,71000,1,11
2019,201901,809673,2019000690166,17028.0,2019008096731,50334,1,1,17028.0,0,0,2,62,5,6,600,0,0,11,114,1,10,112000,1,11
2019,201901,809828,2019000696812,66718.8,2019008098281,30434,1,1,66718.8,0,0,2,34,6,1,100,4,460,6,63,1,10,60000,1,11
2019,201901,809982,2019000703396,10371.6,2019008099821,60134,1,1,10371.6,0,0,1,39,1,6,610,0,0,11,114,1,10,210000,1,11
2019,201901,809982,2019000703396,10371.6,2019008099821,60134,1,2,8514.0,0,0,2,31,1,6,610,0,0,11,115,1,10,50000,1,11
2019,201901,810137,2019000708784,18421.2,2019008101371,230334,1,1,18421.2,2,0,2,51,4,1,100,0,0,11,114,1,10,250000,1,11
2019,201901,810137,2019000708784,18421.2,2019008101371,230334,1,2,18885.6,2,0,1,54,4,1,100,0,0,6,63,1,10,125000,1,11
2019,201901,810137,2019000708784,18421.2,2019008101371,230334,1,3,16718.4,0,0,1,21,6,1,100,0,0,10,101,1,10,10000,1,11
2019,201901,810137,2019000708784,18421.2,2019008101371,230334,1,4,22291.2,0,0,1,18,6,1,100,0,0,6,63,1,10,2000,1,11
2019,201901,810447,2019000721394,6811.2,2019008104471,30334,1,3,14086.8,1,0,1,39,1,1,100,4,498,6,63,1,10,50000,1,11
2019,201901,810447,2019000721394,6811.2,2019008104471,30334,1,4,8978.4,0,0,2,18,6,1,100,4,498,6,65,1,10,1000,1,11
2019,201901,810447,2019000721394,6811.2,2019008104471,30334,1,5,8204.4,1,0,2,39,1,1,100,0,0,6,63,1,10,20000,1,11
2019,201901,810756,2019000735259,7275.6,2019008107561,90534,1,1,7275.6,0,0,1,44,1,1,100,0,0,10,101,1,10,90000,1,11
2019,201901,811530,2019000768730,12848.4,2019008115301,150234,1,1,12848.4,0,0,2,55,1,1,100,0,0,11,114,1,10,70000,1,11
2019,201901,811530,2019000768730,12848.4,2019008115301,150234,1,2,12538.8,0,0,1,55,1,1,100,0,0,11,114,1,10,227000,1,11
2019,201901,811685,2019000775955,10216.8,2019008116851,160034,1,1,10216.8,1,0,1,45,1,1,100,0,0,10,101,1,10,135000,1,11
2019,201901,811685,2019000775955,10216.8,2019008116851,160034,1,2,10990.8,1,0,2,38,1,1,100,0,0,11,114,1,10,1600,1,11
2019,201901,811995,2019000789587,10836.0,2019008119951,30734,1,1,10836.0,3,0,2,50,1,6,600,0,0,10,101,1,10,56000,1,11
2019,201901,811995,2019000789587,10836.0,2019008119951,30734,1,2,11764.8,3,0,1,51,1,1,100,0,0,7,71,1,10,123000,1,11
2019,201901,811995,2019000789587,10836.0,2019008119951,30734,1,3,22910.4,0,0,2,23,6,8,813,0,0,10,101,1,10,30000,1,11
2019,201901,811995,2019000789587,10836.0,2019008119951,30734,1,4,22910.4,0,0,2,20,6,8,813,0,0,7,71,1,12,10000,1,11
2019,201901,812150,2019000796056,51703.2,2019008121501,90434,1,1,51703.2,2,0,1,49,6,2,200,0,0,10,101,1,10,40000,1,11
2019,201901,812150,2019000796056,51703.2,2019008121501,90434,1,2,57895.2,2,0,2,39,4,2,200,0,0,10,101,1,10,65000,1,11
2019,201901,812459,2019000808435,63622.8,2019008124591,140234,1,1,63622.8,0,0,1,59,6,2,200,0,0,7,71,1,10,47000,1,11
2019,201901,812769,2019000821097,13312.8,2019008127691,210134,1,1,13467.6,3,1,2,36,4,6,640,0,0,6,63,1,10,20800,1,11
2019,201901,812924,2019000828153,18266.4,2019008129241,30434,1,1,18111.6,0,0,1,31,6,1,100,2,200,7,71,1,10,45000,1,11
2019,201901,813388,2019000847372,45201.6,2019008133881,130134,1,1,45201.6,0,0,1,38,6,7,700,4,416,2,25,1,10,6300,1,11
2019,201901,813388,2019000847372,45201.6,2019008133881,130134,1,2,39474.0,0,0,1,48,6,7,700,4,416,2,22,1,10,57000,1,11
2019,201901,813388,2019000847372,45201.6,2019008133881,130134,1,3,34365.6,0,0,1,29,6,7,700,4,416,1,15,1,10,26000,1,11
2019,201901,813388,2019000847372,45201.6,2019008133881,130134,1,4,34210.8,0,0,1,22,5,7,700,4,416,1,15,1,10,10000,1,11
2019,201901,813698,2019000859044,10526.4,2019008136981,110334,1,1,10526.4,2,0,1,51,1,1,100,0,0,11,114,1,10,164000,1,11
2019,201901,813698,2019000859044,10526.4,2019008136981,110334,1,2,13158.0,2,0,2,50,1,4,400,0,0,11,114,1,10,39000,1,11
2019,201901,813698,2019000859044,10526.4,2019008136981,110334,1,3,16563.6,0,0,1,21,6,8,811,0,0,7,71,1,10,2600,1,11
2019,201901,813852,2019000865262,31579.2,2019008138521,130134,1,2,24148.8,1,0,2,57,1,1,100,4,416,2,25,1,10,20000,1,11
2019,201901,813852,2019000865262,31579.2,2019008138521,130134,1,3,23994.0,0,0,2,21,6,1,100,4,416,7,71,1,10,20000,1,11
2019,201901,813852,2019000865262,31579.2,2019008138521,130134,1,4,31424.4,0,0,2,35,2,1,100,4,416,6,63,1,10,15000,1,11
2019,201901,814162,2019000878472,8668.8,2019008141621,50334,1,1,8514.0,0,0,1,55,2,1,100,0,0,6,63,1,10,0,1,11
2019,201901,814317,2019000885218,49381.2,2019008143171,210134,1,1,49381.2,2,1,2,30,6,7,700,4,498,6,64,1,10,19000,1,11
2019,201901,814472,2019000892371,11764.8,2019008144721,110434,1,2,13777.2,2,0,1,41,1,1,100,0,0,10,101,1,10,250000,1,11
2019,201901,814472,2019000892371,11764.8,2019008144721,110434,1,5,12848.4,0,0,1,31,2,1,100,0,0,6,61,1,10,3000,1,11
2019,201901,814472,2019000892371,11764.8,2019008144721,110434,1,6,14860.8,0,0,2,21,6,1,100,0,0,0,2,1,10,36000,1,11
